,id,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
163,1149694,,f,1,1,Bos en Lommer,52.38231,4.84866,Entire home/apt,2,1,1,7,$75.00,3,365,t,0,0,0,0,76,0,0,4.19,t,0.69,,$37.5,$225,7%,14%,16%,$4.99,0.0,442.24657534246575
164,1155251,0.13,t,18,18,Centrum-West,52.38295,4.88854,Entire home/apt,2,1,1,11,$135.00,7,180,t,3,10,18,183,41,11,1,4.83,f,0.38,,$67.5,$945,9%,18%,14%,$4.99,0.5013698630136987,520.4794520547945
165,1155386,0.0,f,1,1,De Pijp - Rivierenbuurt,52.34227,4.91217,Entire home/apt,2,1,2,7,$99.00,6,14,t,0,0,5,160,60,1,0,4.72,f,0.56,,$49.5,$594,5%,12%,16%,$4.99,0.4383561643835616,499.3150684931507
166,1156220,0.5,f,1,1,De Baarsjes - Oud-West,52.36874,4.86693,Entire home/apt,4,4,4,16,$300.00,2,21,t,0,0,0,0,4,0,0,5.0,f,0.07,,$75,$600,7%,12%,38%,$4.99,0.0,1500.0
167,1158662,0.5,f,1,1,De Baarsjes - Oud-West,52.36042,4.86161,Entire home/apt,2,1,1,12,$285.00,3,30,t,0,0,0,0,49,2,0,4.86,f,0.45,,$142.5,$855,13%,28%,32%,$4.99,0.0,1424.86301369863
168,1162769,0.41000000000000003,f,2,2,Oud-Oost,52.35823,4.92035,Entire home/apt,4,4,4,15,$295.00,4,1125,t,0,2,17,162,11,1,0,4.82,f,0.1,,$73.75,$1180,9%,11%,26%,$4.99,0.4438356164383562,1475.0
169,1174506,0.08000000000000002,f,1,1,De Pijp - Rivierenbuurt,52.35043,4.90079,Entire home/apt,2,1,1,9,$120.00,4,30,t,0,0,0,0,43,1,0,4.95,f,0.4,,$60,$480,6%,12%,17%,$4.99,0.0,600.0
170,1182421,0.56,f,1,1,Oud-Noord,52.39259,4.91565,Entire home/apt,4,3,3,2,$90.00,4,1125,t,0,0,3,11,2,2,0,4.5,f,0.2,,$22.5,$360,6%,10%,16%,$4.99,0.030136986301369864,551.1095890410959
171,1195666,0.63,f,1,1,De Baarsjes - Oud-West,52.36501,4.87918,Entire home/apt,4,4,4,12,$386.00,5,25,t,1,5,16,113,39,3,0,4.89,f,0.36,,$96.5,$1930,12%,18%,22%,$4.99,0.3095890410958904,1894.1780821917807
172,1224695,0.4,f,1,1,De Baarsjes - Oud-West,52.37006,4.85853,Entire home/apt,2,1,1,7,$150.00,8,1123,t,0,3,19,60,71,5,0,4.77,f,0.69,,$75,$1200,6%,16%,24%,$4.99,0.1643835616438356,789.4931506849315
173,1225622,0.6,f,1,1,De Baarsjes - Oud-West,52.35936,4.86001,Entire home/apt,4,3,3,11,$160.00,5,30,t,0,0,0,2,50,2,0,4.92,f,0.46,,$40,$800,9%,13%,22%,$4.99,0.005479452054794521,883.9041095890411
174,1236227,1.0,t,0,0,Centrum-West,52.36646,4.88235,Entire home/apt,4,2,2,23,$434.00,1,365,t,2,5,10,199,198,43,3,4.52,f,1.81,,$108.5,$434,10%,14%,29%,$10.99,0.5452054794520548,2369.780821917808
175,1250364,0.15,f,1,1,De Pijp - Rivierenbuurt,52.35263,4.89093,Entire home/apt,4,3,3,10,$260.00,3,1125,t,0,2,2,149,47,0,0,4.84,f,0.43,,$65,$780,7%,16%,23%,$4.99,0.40821917808219177,1300.0
176,1250716,,f,1,1,De Baarsjes - Oud-West,52.36647,4.85138,Entire home/apt,4,2,2,8,$180.00,5,1124,t,0,0,0,176,27,0,0,4.77,f,0.25,,$45,$900,8%,12%,18%,$4.99,0.4821917808219178,900.0
177,1271700,0.44,f,1,1,De Baarsjes - Oud-West,52.36062,4.86901,Entire home/apt,4,3,3,10,$300.00,3,14,t,0,0,3,3,29,1,1,4.86,f,0.27,,$75,$900,13%,23%,23%,$4.99,0.00821917808219178,1500.0
178,1272352,1.0,f,1,1,Bos en Lommer,52.37537,4.86019,Private room,2,1,1,7,$127.00,3,100,t,0,4,7,173,327,13,4,4.67,t,3.05,,$63.5,$381,7%,13%,15%,$4.99,0.473972602739726,654.3013698630137
179,1291054,1.0,f,3,3,Noord-West,52.42397,4.88864,Hotel room,2,1,1,1,$81.00,3,60,t,1,14,29,285,319,2,1,4.51,t,2.95,,$40.5,$243,6%,11%,16%,$4.99,0.7808219178082192,398.1917808219178
180,1311373,0.25,f,1,1,De Baarsjes - Oud-West,52.37108,4.87389,Entire home/apt,4,3,6,2,$280.00,4,1125,t,0,5,5,5,32,0,0,4.89,t,0.3,,$70,$1120,9%,22%,20%,$4.99,0.0136986301369863,1445.2876712328766
181,1315392,0.6599999999999999,t,18,18,Centrum-West,52.38123,4.88619,Entire home/apt,2,1,1,4,$140.00,7,180,t,2,32,39,187,67,13,1,4.75,f,0.63,,$70,$980,6%,16%,15%,$4.99,0.5123287671232877,532.5342465753424
182,1316990,0.53,t,18,18,Centrum-West,52.38145,4.8849,Entire home/apt,4,2,2,8,$196.00,7,180,t,2,12,29,29,114,10,2,4.82,f,1.06,,$49,$1372,6%,17%,19%,$4.99,0.07945205479452055,913.082191780822
183,1320353,0.25,t,18,18,Centrum-West,52.3815,4.88538,Entire home/apt,2,1,1,1,$110.00,7,180,t,12,26,36,250,51,5,0,4.9,f,0.48,,$55,$770,7%,14%,18%,$4.99,0.684931506849315,566.986301369863
184,1320438,0.17,t,18,18,Centrum-West,52.3814,4.88553,Entire home/apt,2,1,1,11,$125.00,7,180,t,4,6,11,252,36,4,0,4.88,f,0.34,,$62.5,$875,5%,15%,18%,$4.99,0.6904109589041096,625.0
185,1321735,0.62,t,18,18,Centrum-West,52.38295,4.88765,Entire home/apt,3,2,2,6,$160.00,7,180,t,10,30,31,236,74,9,0,4.62,f,0.69,,$53.33,$1120,7%,14%,19%,$4.99,0.6465753424657534,540.3013698630137
186,1323521,,f,1,1,Westerpark,52.37639,4.87637,Entire home/apt,4,2,3,14,$175.00,3,1125,t,0,0,0,0,12,0,0,4.67,f,0.13,,$43.75,$525,7%,18%,23%,$4.99,0.0,875.0
187,1331157,0.29,f,1,1,IJburg - Zeeburgereiland,52.34861,5.00784,Entire home/apt,4,3,3,9,$193.00,3,14,t,0,0,2,161,16,3,0,4.87,f,0.19,,$48.25,$579,8%,18%,20%,$4.99,0.4410958904109589,963.013698630137
188,1338064,,f,0,0,Oostelijk Havengebied - Indische Buurt,52.35938,4.93618,Private room,2,1,1,1,$64.00,5,9,t,0,0,0,0,40,0,0,4.529999999999999,f,0.48,,$32,$320,7%,12%,17%,$2.99,0.0,320.0
189,1338633,0.38,f,1,1,Oud-Noord,52.39319,4.9435,Private room,1,1,1,5,$59.00,4,5,t,1,13,15,105,98,1,1,4.19,f,0.92,,$59,$236,6%,14%,16%,$2.99,0.2876712328767123,295.0
190,1354077,0.0,f,1,1,Centrum-Oost,52.37141,4.90353,Entire home/apt,4,2,2,5,$135.00,3,1125,t,0,0,0,0,56,2,0,4.43,f,0.53,,$33.75,$405,7%,15%,20%,$4.99,0.0,675.0
191,1364013,0.27,f,1,1,De Baarsjes - Oud-West,52.36055,4.8532,Entire home/apt,4,3,4,5,$111.00,4,23,t,14,20,29,166,23,2,0,4.7,f,0.22,,$27.75,$444,5%,16%,19%,$4.99,0.4547945205479452,591.986301369863
192,1366058,0.56,f,1,1,Oud-Noord,52.38295,4.9152,Entire home/apt,4,2,2,9,$159.00,5,29,t,0,0,0,0,60,2,0,4.83,f,0.56,,$39.75,$795,8%,12%,19%,$4.99,0.0,792.7397260273973
193,1375601,0.67,f,0,0,De Baarsjes - Oud-West,52.36104,4.85778,Private room,2,1,1,6,$187.00,3,365,t,5,8,38,38,3,3,2,5.0,f,1.61,,$93.5,$561,8%,24%,23%,$4.99,0.10410958904109589,933.6986301369863
194,1377662,,f,2,2,Bos en Lommer,52.37704,4.84606,Private room,1,1,1,1,$74.00,3,7,t,0,0,0,0,38,0,0,4.2700000000000005,f,0.35,,$74,$222,4%,11%,14%,$2.99,0.0,367.8493150684931
195,1383369,0.68,f,1,1,Westerpark,52.38069,4.86826,Entire home/apt,3,1,1,1,$100.00,4,500,t,5,5,5,5,135,13,2,4.75,f,1.26,,$33.33,$400,8%,16%,17%,$4.99,0.0136986301369863,510.958904109589
196,1383494,0.29,f,1,1,Oostelijk Havengebied - Indische Buurt,52.36482231096632,4.9332502266687,Entire home/apt,2,1,1,8,$60.00,30,31,t,0,0,0,155,91,4,0,4.71,f,0.84,,$30,$1800,5%,11%,16%,$2.99,0.4246575342465753,443.3013698630137
197,1394668,0.9,f,1,1,De Baarsjes - Oud-West,52.37154,4.852,Private room,2,1,2,5,$88.00,3,7,t,0,0,0,0,194,19,5,4.9,f,1.8,,$44,$264,6%,11%,15%,$4.99,0.0,439.24657534246575
198,1397317,0.9299999999999999,f,1,1,De Pijp - Rivierenbuurt,52.35781,4.90529,Entire home/apt,4,2,2,10,$186.00,3,19,t,1,1,1,8,35,2,0,4.85,f,0.37,,$46.5,$558,10%,14%,19%,$4.99,0.021917808219178082,1276.041095890411
199,1408035,0.67,f,1,1,De Aker - Nieuw Sloten,52.34255,4.80578,Shared room,1,1,3,4,$50.00,3,3,t,0,0,0,0,38,0,0,4.199999999999999,f,0.39,,$50,$150,5%,12%,16%,$2.99,0.0,250.0
200,1427610,0.67,f,1,1,Geuzenveld - Slotermeer,52.38277,4.80351,Entire home/apt,4,2,2,7,$100.00,5,1125,t,0,3,6,6,4,1,0,5.0,f,0.18,,$25,$500,5%,14%,15%,$4.99,0.01643835616438356,622.4794520547945
201,1447217,1.0,t,2,2,Bos en Lommer,52.37591,4.8479,Private room,2,1,1,2,$51.00,4,100,t,0,0,0,123,263,25,4,4.72,t,2.49,,$25.5,$204,6%,7%,14%,$2.99,0.336986301369863,317.1095890410959
202,1468473,1.0,f,1,1,Bos en Lommer,52.37563,4.85014,Entire home/apt,2,1,1,8,$120.00,3,90,t,1,1,1,159,135,4,0,4.56,t,1.27,,$60,$360,6%,15%,12%,$4.99,0.43561643835616437,575.7534246575342
203,1482038,,f,1,1,Centrum-West,52.37938,4.89036,Private room,2,1,1,8,$155.00,3,4,t,0,0,0,0,69,0,0,4.99,f,0.73,,$77.5,$465,8%,16%,22%,$4.99,0.0,775.0
204,1511360,0.6,f,1,1,De Baarsjes - Oud-West,52.3603,4.86692,Entire home/apt,2,1,1,9,$155.00,2,14,t,0,1,3,109,81,11,1,4.72,f,0.77,,$77.5,$310,8%,12%,20%,$4.99,0.29863013698630136,775.6164383561644
205,1514368,0.74,t,15,15,Centrum-Oost,52.361286,4.893265,Private room,4,1,2,14,$282.00,3,30,t,1,6,12,77,42,8,2,4.8,t,0.39,,$70.5,$846,13%,7%,29%,$4.99,0.21095890410958903,1175.150684931507
206,1517398,0.59,f,1,1,Westerpark,52.38459,4.88058,Entire home/apt,4,2,1,9,$122.00,3,30,t,0,2,2,127,76,5,2,4.68,f,0.72,,$30.5,$366,7%,13%,15%,$4.99,0.34794520547945207,550.3835616438356
207,1523635,0.53,f,2,2,Centrum-West,52.37004,4.88501,Private room,2,1,1,8,$119.00,3,150,t,4,9,20,268,265,28,6,4.7,f,2.49,,$59.5,$357,6%,13%,18%,$4.99,0.7342465753424657,632.082191780822
208,1533103,0.67,f,0,0,Westerpark,52.37943,4.87031,Entire home/apt,2,1,1,11,$250.00,10,20,t,10,40,47,66,1,0,0,5.0,f,0.01,,$125,$2500,3%,20%,23%,$4.99,0.18082191780821918,1234.6575342465753
209,1534317,1.0,t,2,2,Geuzenveld - Slotermeer,52.38399,4.83583,Private room,2,1,1,1,$82.00,4,30,t,6,34,59,334,265,16,4,4.79,f,2.74,,$41,$328,5%,10%,16%,$4.99,0.915068493150685,357.05479452054794
210,1566348,0.27,f,1,1,De Baarsjes - Oud-West,52.36992,4.85379,Entire home/apt,2,1,1,5,$103.00,3,30,t,0,0,0,0,35,2,0,4.85,f,0.36,,$51.5,$309,7%,17%,18%,$4.99,0.0,515.0
211,1568669,0.23,f,3,3,Watergraafsmeer,52.34336,4.9227,Entire home/apt,4,2,4,1,$105.00,4,14,t,0,0,2,166,37,2,0,4.74,f,0.35,,$26.25,$420,5%,13%,17%,$4.99,0.4547945205479452,557.917808219178
212,1570315,0.78,f,2,2,Centrum-West,52.37016,4.885,Private room,2,1,2,3,$126.00,3,183,t,2,6,14,214,243,28,5,4.63,f,2.28,,$63,$378,6%,17%,19%,$4.99,0.5863013698630137,669.3972602739726
213,1580186,0.77,f,1,1,Centrum-West,52.3798,4.88726,Entire home/apt,3,2,2,4,$300.00,2,31,t,0,0,0,0,128,6,0,4.72,t,1.21,,$100,$600,11%,18%,22%,$4.99,0.0,1500.0
214,1586071,1.0,f,1,1,Bos en Lommer,52.3825,4.85645,Private room,2,1,1,9,$45.00,4,30,t,0,0,0,0,45,4,0,4.86,t,0.42,,$22.5,$180,10%,9%,14%,$0.99,0.0,358.6986301369863
215,1601408,0.8200000000000001,f,1,1,De Pijp - Rivierenbuurt,52.3552,4.89161,Entire home/apt,4,2,2,17,$436.00,4,1000,t,6,7,31,235,242,18,2,4.56,f,2.3,,$109,$1744,12%,10%,26%,$10.99,0.6438356164383562,2069.986301369863
216,1603630,1.0,t,2,2,Centrum-West,52.37886,4.88723,Entire home/apt,2,1,2,15,$300.00,4,1125,t,0,1,4,231,54,2,0,4.94,f,0.64,,$150,$1200,14%,22%,25%,$4.99,0.6328767123287671,1517.123287671233
217,1605387,0.67,f,1,1,Oostelijk Havengebied - Indische Buurt,52.36333,4.93846,Entire home/apt,2,1,1,7,$50.00,5,15,t,0,0,0,0,28,2,0,4.68,f,0.26,,$25,$250,6%,13%,17%,$2.99,0.0,368.0
218,1620658,0.05,f,1,1,Oud-Oost,52.34933,4.91314,Entire home/apt,2,1,1,1,$125.00,3,1125,t,0,0,0,0,42,0,0,4.81,f,0.4,,$62.5,$375,6%,18%,17%,$4.99,0.0,507.5342465753425
219,1631878,0.04999999999999999,f,2,2,Zuid,52.36079,4.88298,Entire home/apt,4,2,3,16,$475.00,5,1125,t,0,0,0,155,68,5,1,4.09,t,0.64,,$118.75,$2375,7%,8%,20%,$10.99,0.4246575342465753,2375.0
220,1645011,0.45999999999999996,f,1,1,Centrum-Oost,52.36063,4.89241,Entire home/apt,4,3,3,13,$397.00,3,1125,t,0,3,3,3,49,5,0,4.94,f,0.51,,$99.25,$1191,13%,20%,30%,$4.99,0.00821917808219178,1964.4520547945206
221,1649932,0.72,f,1,1,Centrum-Oost,52.36307,4.89709,Entire home/apt,3,2,2,7,$125.00,5,30,t,0,0,0,0,8,3,0,5.0,f,0.15,,$41.67,$625,7%,11%,19%,$4.99,0.0,625.0
222,1657879,0.0,f,1,1,De Baarsjes - Oud-West,52.35811,4.85707,Entire home/apt,3,1,2,9,$119.00,6,30,t,0,0,0,0,12,0,0,4.92,f,0.11,,$39.67,$714,7%,13%,19%,$4.99,0.0,595.0
223,1658094,0.0,f,2,2,De Baarsjes - Oud-West,52.36645,4.85563,Entire home/apt,2,1,1,10,$155.00,7,1125,t,0,0,0,0,0,0,0,,f,,,$77.5,$1085,8%,22%,18%,$4.99,0.0,775.0
224,1662676,0.0,f,1,1,Centrum-West,52.37976,4.88293,Entire home/apt,2,1,2,3,$100.00,15,30,f,0,0,0,0,25,0,0,4.85,f,0.24,,$50,$1500,7%,12%,14%,$4.99,0.0,500.0
225,1681041,0.0,f,0,0,Zuid,52.35466,4.88464,Entire home/apt,6,3,4,9,$200.00,7,300,t,0,0,0,14,16,0,0,5.0,f,0.16,,$33.33,$1400,11%,15%,22%,$4.99,0.038356164383561646,1056.7397260273972
226,1694534,,f,1,1,De Pijp - Rivierenbuurt,52.34174,4.90396,Entire home/apt,4,3,3,16,$220.00,3,1125,t,0,0,0,36,62,0,0,4.56,f,0.59,,$55,$660,9%,13%,23%,$4.99,0.09863013698630137,1100.0
227,1708637,0.81,f,2,2,De Pijp - Rivierenbuurt,52.35428,4.90005,Private room,2,1,1,4,$84.00,3,31,t,3,9,9,223,208,20,3,4.6,f,2.1,,$42,$252,6%,11%,15%,$4.99,0.6109589041095891,446.4931506849315
228,1713147,0.010000000000000009,f,1,1,De Pijp - Rivierenbuurt,52.33917,4.89633,Entire home/apt,6,4,4,10,$299.00,4,1125,t,0,2,2,8,23,2,0,4.75,f,0.22,,$49.83,$1196,8%,22%,26%,$4.99,0.021917808219178082,1495.0
229,1723463,0.0,f,1,1,Watergraafsmeer,52.35317,4.93806,Entire home/apt,4,3,4,15,$200.00,5,21,t,0,0,0,155,22,0,0,4.91,f,0.21,,$50,$1000,7%,15%,22%,$4.99,0.4246575342465753,1000.0
230,1727103,0.0,f,1,1,De Pijp - Rivierenbuurt,52.34007,4.91193,Entire home/apt,4,2,3,9,$175.00,3,1125,t,0,0,0,0,11,0,0,4.91,f,0.15,,$43.75,$525,9%,20%,22%,$4.99,0.0,1233.4246575342465
231,1731246,0.0,f,1,1,De Pijp - Rivierenbuurt,52.35345,4.89037,Entire home/apt,4,2,2,5,$273.00,3,1125,t,2,2,2,29,42,2,0,4.95,f,0.42,,$68.25,$819,9%,23%,28%,$4.99,0.07945205479452055,1121.849315068493
232,1733772,0.56,t,1,1,Oud-Noord,52.38772,4.93933,Entire home/apt,2,1,1,6,$180.00,3,14,t,0,0,14,53,97,6,0,4.83,t,0.93,,$90,$540,7%,10%,17%,$4.99,0.14520547945205478,900.0
233,1734564,0.51,f,1,1,Centrum-West,52.37318,4.88886,Entire home/apt,2,1,1,12,$229.00,3,1125,t,0,1,3,3,73,4,3,4.82,f,0.7,,$114.5,$687,7%,12%,21%,$4.99,0.00821917808219178,1145.0
234,1734769,1.0,f,1,1,Geuzenveld - Slotermeer,52.37346,4.83449,Entire home/apt,4,3,4,10,$245.00,5,30,t,0,7,29,29,49,1,0,4.85,f,0.48,,$61.25,$1225,8%,25%,21%,$4.99,0.07945205479452055,1855.13698630137
235,1766570,0.83,f,9,9,Centrum-Oost,52.3643,4.88867,Entire home/apt,4,2,2,18,$332.00,7,180,t,5,10,18,43,2,0,0,4.5,f,0.06,,$83,$2324,9%,25%,25%,$4.99,0.1178082191780822,1595.4109589041095
236,1771760,1.0,f,1,1,Bos en Lommer,52.38278,4.85254,Private room,2,1,1,5,$82.00,4,21,t,0,0,0,0,266,1,1,4.8,f,2.54,,$41,$328,6%,7%,16%,$4.99,0.0,355.1095890410959
237,1792271,0.52,f,1,1,Westerpark,52.39051,4.87076,Entire home/apt,2,1,1,7,$150.00,4,4,t,0,0,0,0,37,8,1,4.97,f,0.35,,$75,$600,7%,20%,21%,$4.99,0.0,750.6849315068494
238,1798944,1.0,t,1,1,Centrum-West,52.38778,4.88848,Private room,2,1,1,3,$60.00,3,30,t,6,13,13,253,244,31,5,4.31,f,2.57,,$30,$180,7%,14%,17%,$2.99,0.6931506849315069,301.986301369863
239,1798945,0.0,f,1,1,Centrum-Oost,52.36416,4.89859,Entire home/apt,4,1,1,15,$365.00,5,1125,t,0,0,0,0,101,0,0,4.81,f,1.12,,$91.25,$1825,10%,18%,26%,$4.99,0.0,1853.9315068493152
240,1812581,0.5,f,1,1,De Baarsjes - Oud-West,52.36679,4.86016,Entire home/apt,4,3,3,13,$400.00,4,365,t,0,0,0,216,27,1,0,4.319999999999999,t,0.26,,$100,$1600,5%,23%,28%,$10.99,0.5917808219178082,2000.0
241,1828391,1.0,f,1,1,Noord-West,52.40294,4.90568,Entire home/apt,5,4,5,5,$200.00,3,1125,t,0,0,0,0,22,3,0,4.9,f,0.31,,$40,$600,10%,15%,20%,$4.99,0.0,1000.0
242,1831427,0.5,f,1,1,Centrum-Oost,52.3692,4.92534,Entire home/apt,2,1,1,5,$120.00,4,21,t,2,2,2,157,6,0,0,3.83,f,0.07,,$60,$480,8%,13%,20%,$4.99,0.4301369863013699,600.0
243,1845443,0.86,f,1,1,Westerpark,52.37381,4.87296,Entire home/apt,2,2,1,5,$122.00,25,365,t,2,2,2,2,58,8,0,4.95,f,0.57,,$61,$3050,4%,13%,19%,$4.99,0.005479452054794521,609.2465753424658
